Machine Module,N9343C,CN06050179
+1.578260870e+04,-8.418680573e+01,
+1.582608696e+04,-8.705513763e+01,
+1.586956522e+04,-8.689134216e+01,
+1.591304348e+04,-8.761571503e+01,
+1.595652174e+04,-8.226992035e+01,
+1.600000000e+04,-8.369230652e+01,
+1.604347826e+04,-8.236863708e+01,
+1.608695652e+04,-8.536175537e+01,
+1.613043478e+04,-8.608374023e+01,
+1.617391304e+04,-8.190257263e+01,
+1.621739130e+04,-8.878231049e+01,
+1.626086957e+04,-8.535240173e+01,
+1.630434783e+04,-8.833866882e+01,
+1.634782609e+04,-8.434362030e+01,
+1.639130435e+04,-8.435667419e+01,
+1.643478261e+04,-8.368849945e+01,
+1.647826087e+04,-8.374680328e+01,
+1.652173913e+04,-8.647974396e+01,
+1.656521739e+04,-8.305683136e+01,
+1.660869565e+04,-8.582228851e+01,
+1.665217391e+04,-8.587253571e+01,
+1.669565217e+04,-8.766846466e+01,
+1.673913043e+04,-8.713003540e+01,
+1.678260870e+04,-8.152519226e+01,
+1.682608696e+04,-8.547821045e+01,
+1.686956522e+04,-8.393844604e+01,
+1.691304348e+04,-8.562977600e+01,
+1.695652174e+04,-8.533797455e+01,
+1.700000000e+04,-8.971443176e+01,
+1.704347826e+04,-8.829492188e+01,
+1.708695652e+04,-8.916858673e+01,
+1.713043478e+04,-8.377349854e+01,
+1.717391304e+04,-8.334970856e+01,
+1.721739130e+04,-8.898729706e+01,
+1.726086957e+04,-8.709082794e+01,
+1.730434783e+04,-9.207620239e+01,
+1.734782609e+04,-8.036087799e+01,
+1.739130435e+04,-8.534593964e+01,
+1.743478261e+04,-8.473439026e+01,
+1.747826087e+04,-8.388905334e+01,
+1.752173913e+04,-8.140441132e+01,
+1.756521739e+04,-8.237808990e+01,
+1.760869565e+04,-8.471579742e+01,
+1.765217391e+04,-8.588154602e+01,
+1.769565217e+04,-8.907630920e+01,
+1.773913043e+04,-8.383683777e+01,
+1.778260870e+04,-8.735046387e+01,
+1.782608696e+04,-8.475942230e+01,
+1.786956522e+04,-8.341672516e+01,
+1.791304348e+04,-8.749571991e+01,
+1.795652174e+04,-9.024509430e+01,
+1.800000000e+04,-8.923705292e+01,
+1.804347826e+04,-9.039161682e+01,
+1.808695652e+04,-8.769081879e+01,
+1.813043478e+04,-8.889299774e+01,
+1.817391304e+04,-8.555696869e+01,
+1.821739130e+04,-8.445267487e+01,
+1.826086957e+04,-8.412640381e+01,
+1.830434783e+04,-8.601161194e+01,
+1.834782609e+04,-8.412097168e+01,
+1.839130435e+04,-8.214588165e+01,
+1.843478261e+04,-8.600059509e+01,
+1.847826087e+04,-8.876505280e+01,
+1.852173913e+04,-8.764221954e+01,
+1.856521739e+04,-8.894630432e+01,
+1.860869565e+04,-8.642106628e+01,
