Machine Module,N9343C,CN06050179
+3.141847283e+07,-7.464952850e+01,
+3.142173391e+07,-7.420847321e+01,
+3.142499500e+07,-7.237094116e+01,
+3.142825609e+07,-7.340834045e+01,
+3.143151717e+07,-7.406368256e+01,
+3.143477826e+07,-7.540104675e+01,
+3.143803935e+07,-7.267685699e+01,
+3.144130043e+07,-7.419675446e+01,
+3.144456152e+07,-7.472055817e+01,
+3.144782261e+07,-7.409265137e+01,
+3.145108370e+07,-7.312599182e+01,
+3.145434478e+07,-7.519243622e+01,
+3.145760587e+07,-7.427104950e+01,
+3.146086696e+07,-7.465437317e+01,
+3.146412804e+07,-7.420300293e+01,
+3.146738913e+07,-7.405295563e+01,
+3.147065022e+07,-7.477259064e+01,
+3.147391130e+07,-7.411092377e+01,
+3.147717239e+07,-7.548635101e+01,
+3.148043348e+07,-7.499512482e+01,
+3.148369457e+07,-7.496672821e+01,
+3.148695565e+07,-7.517598724e+01,
+3.149021674e+07,-7.386711884e+01,
+3.149347783e+07,-7.419243622e+01,
+3.149673891e+07,-7.567240906e+01,
+3.150000000e+07,-7.460282898e+01,
